Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
19775,1.13,Ideal,I,VS2,62.3,56.0,6.63,6.73,4.16,4940
18539,0.91,Very Good,E,SI1,60.5,61.0,6.19,6.23,3.76,4211
26948,1.18,Premium,I,SI1,61.8,58.0,6.78,6.74,4.18,5617
3984,1.02,Good,D,SI2,57.7,64.0,6.7,6.62,3.84,4246
10322,1.01,Very Good,H,VS1,64.0,54.0,6.3,6.38,4.06,5305
11085,1.0,Very Good,H,SI2,59.7,58.0,6.48,6.55,3.89,4273
8641,1.0,Good,I,SI2,63.9,60.0,6.26,6.3,4.01,3465
7271,0.32,Very Good,I,VS1,63.1,56.0,4.4,4.38,2.77,648
24884,0.39,Ideal,D,VVS2,61.8,57.0,4.67,4.71,2.9,1232
12422,0.37,Ideal,G,IF,61.2,56.0,4.65,4.67,2.85,1056
25096,1.02,Ideal,D,SI1,62.1,53.0,6.43,6.38,3.98,4798
14746,1.04,Ideal,G,SI2,61.7,56.0,6.57,6.52,4.04,4455
8678,0.31,Premium,G,VS1,62.4,59.0,4.34,4.32,2.7,802
18006,1.16,Ideal,G,SI2,61.9,56.0,6.73,6.77,4.18,4880
25097,0.91,Premium,D,SI2,61.2,58.0,6.21,6.25,3.81,3958
1615,0.83,Very Good,I,VS1,61.1,60.0,6.07,6.1,3.72,2788
25058,0.75,Premium,G,SI1,59.1,59.0,5.98,5.9,3.51,2622
11554,0.72,Premium,E,VS2,63.0,55.0,5.79,5.61,3.59,2802
2161,0.52,Very Good,E,VS2,,56.0,5.12,5.08,3.23,1670
9753,0.58,Very Good,G,VVS2,62.1,58.0,5.35,5.4,3.34,1872
4631,0.38,Ideal,E,SI2,62.1,54.1,4.64,4.69,2.9,628
21824,0.78,Premium,E,VS2,62.8,60.0,5.86,5.79,3.66,3494
21167,1.01,Ideal,H,SI1,62.3,55.0,6.46,6.45,4.02,5029
21776,0.56,Very Good,G,SI1,61.1,56.0,5.32,5.34,3.26,1408
10505,2.3,Ideal,I,SI1,62.2,60.0,8.43,8.39,5.23,17193
7037,1.5,Good,F,VS2,60.2,58.0,7.31,7.35,4.41,12693
12542,0.78,Very Good,D,VS2,59.8,60.0,5.97,6.03,3.59,3672
12902,1.5,Premium,G,VS2,59.9,58.0,7.38,7.34,4.41,11189
14246,1.01,Good,D,VS1,56.8,61.0,6.5,6.45,3.68,5050
18228,1.2,Premium,H,SI1,62.1,55.0,6.79,6.74,4.2,5746
9336,0.68,Ideal,E,VS1,61.3,55.0,5.67,5.71,3.49,3243
5147,1.31,Premium,J,VS2,62.0,59.0,7.04,6.97,4.34,6822
10108,0.9,Premium,H,SI1,62.0,55.0,6.21,6.17,3.84,3377
7702,0.54,Ideal,H,VS1,,56.0,5.24,5.23,3.22,1637
14367,0.52,Ideal,D,SI1,62.4,57.0,5.18,5.14,3.22,1720
12386,1.01,Very Good,E,SI1,62.6,57.0,6.36,6.41,4.0,4912
11950,0.52,Good,G,VS2,63.3,57.0,5.09,5.11,3.23,1349
21434,0.54,Ideal,F,VS1,60.9,57.0,5.21,5.26,3.19,1772
9286,1.01,Premium,E,VS2,62.2,58.0,6.36,6.41,3.97,6843
18047,0.43,Premium,I,SI2,59.8,59.0,4.94,4.9,2.94,726
12841,0.25,Premium,E,VVS1,62.9,58.0,4.03,4.01,2.53,740
4654,0.56,Ideal,E,SI1,60.9,56.0,5.35,5.32,3.25,1698
22484,1.02,Very Good,D,VS2,62.7,58.0,6.35,6.44,4.01,6974
25969,0.32,Premium,G,IF,62.0,60.0,4.37,4.41,2.72,954
5966,0.37,Very Good,G,VS1,58.4,59.0,4.76,4.69,2.76,657
25364,0.42,Ideal,D,VS1,61.8,57.0,4.82,4.79,2.97,1388
6572,0.9,Good,H,VVS1,64.3,59.0,6.04,6.09,3.9,4381
6126,0.91,Premium,D,VS2,62.0,58.0,6.15,6.2,3.83,5259
12338,1.5,Good,G,SI2,57.5,63.0,7.53,7.49,4.32,6006
16328,1.03,Very Good,E,VS2,61.3,61.0,6.46,6.53,3.98,5800
1365,0.4,Very Good,E,VS1,61.8,56.0,4.74,4.77,2.94,1053
19304,0.42,Very Good,D,VS2,63.2,58.0,4.77,4.79,3.02,910
2922,0.31,Ideal,G,VVS1,61.7,57.0,4.34,4.38,2.69,816
15586,0.44,Premium,F,VS2,62.2,58.0,4.88,4.83,3.02,990
23883,1.05,Premium,H,VS2,59.0,59.0,6.71,6.68,3.95,5468
1081,0.23,Very Good,E,VVS2,62.7,55.0,3.9,3.95,2.46,505
15467,0.7,Very Good,F,SI2,61.2,57.0,5.67,5.74,3.49,2100
10466,1.5,Good,G,SI2,57.9,61.0,7.52,7.48,4.35,6006
6021,0.9,Premium,D,VS1,61.2,58.0,6.27,6.25,3.83,6441
19032,1.05,Ideal,G,VS2,61.9,56.0,6.56,6.52,4.05,6604
21116,0.3,Ideal,H,SI1,61.7,56.0,4.33,4.35,2.68,465
9602,0.73,Very Good,E,SI1,63.2,58.0,5.71,5.74,3.62,2679
24811,1.11,Ideal,H,SI1,62.7,56.0,6.65,6.59,4.15,5386
20176,0.61,Very Good,E,SI1,62.1,55.0,5.43,5.46,3.38,1829
11915,0.91,Ideal,H,SI2,60.6,57.0,6.3,6.26,3.81,3854
4274,1.01,Good,F,SI2,63.1,58.0,6.34,6.38,4.01,3768
1102,0.5,Good,D,SI1,63.6,54.0,5.02,5.08,3.21,1436
8964,0.58,Premium,H,VS2,59.7,59.0,5.42,5.33,3.21,1439
11836,1.28,Ideal,F,VS1,61.5,55.0,6.98,7.01,4.3,12061
20856,0.54,Ideal,D,VS2,60.0,56.0,5.39,5.28,3.2,2177
6300,0.9,Premium,H,VS2,61.7,59.0,6.13,6.19,3.8,4266
402,0.26,Very Good,E,VVS2,61.4,57.0,4.1,4.13,2.52,506
4770,0.81,Fair,F,SI2,68.8,79.0,5.26,5.2,3.58,2301
8440,0.4,Ideal,E,SI2,61.8,55.2,4.75,4.77,2.94,679
11595,0.5,Good,E,VVS2,,62.0,5.04,5.09,3.12,2437
16105,1.51,Very Good,I,VS2,63.1,56.0,7.26,7.32,4.6,8223
1294,1.14,Ideal,H,SI1,61.6,57.0,6.7,6.75,4.14,5003
15535,0.95,Good,G,VVS2,57.7,59.7,6.5,6.58,3.77,5817
9035,0.5,Ideal,E,SI2,63.0,57.0,5.09,5.04,3.19,1181
19098,0.36,Ideal,F,SI1,62.7,57.0,4.56,4.53,2.85,667
25955,0.9,Fair,H,VS1,65.9,60.0,5.99,5.96,3.94,3500
17765,1.2,Very Good,I,SI1,62.6,58.2,6.71,6.74,4.21,5280
19443,1.7,Good,H,SI1,64.1,58.0,7.54,7.51,4.83,9158
11204,0.7,Good,I,SI1,61.6,63.0,5.59,5.68,3.47,1763
18181,0.3,Ideal,F,SI1,62.5,57.0,4.3,4.31,2.69,475
16055,0.4,Ideal,G,VS1,62.9,55.0,4.76,4.71,2.98,1104
26504,1.1,Ideal,I,VS1,62.3,55.0,6.64,6.6,4.12,5864
6867,1.22,Ideal,I,VS2,60.4,57.0,6.91,6.99,4.2,7430
18886,1.19,Premium,D,SI2,58.6,61.0,6.93,6.89,4.05,4168
9888,0.72,Ideal,G,VS2,61.7,56.0,5.74,5.78,3.55,3012
13686,1.07,Ideal,F,SI1,62.3,53.0,6.57,6.59,4.1,6049
24692,0.5,Ideal,D,VS1,62.4,53.7,5.08,5.12,3.18,2033
5814,1.55,Ideal,E,VS2,61.9,58.0,7.39,7.45,4.59,15293
22317,0.31,Premium,G,VVS1,62.5,57.0,4.4,4.3,2.72,1046
5954,0.61,Premium,F,SI2,60.9,58.0,5.44,5.52,3.34,1303
1891,0.73,Very Good,F,SI1,61.4,56.0,5.81,5.86,3.58,2879
13476,1.1,Very Good,G,IF,59.8,56.0,6.75,6.82,4.06,9053
25476,1.61,Ideal,G,SI1,61.2,55.0,7.57,7.62,4.65,11192
19122,1.14,Very Good,H,SI2,63.3,57.0,6.6,6.63,4.19,4615
16717,0.51,Good,E,SI1,63.6,59.0,5.13,5.06,3.24,1241
26272,1.12,Ideal,H,SI1,60.9,57.0,6.7,6.73,4.09,5818
8632,0.23,Very Good,E,VVS2,61.4,55.0,3.92,3.99,2.43,458
3263,1.58,Premium,G,VS2,,58.0,7.68,7.64,4.46,11786
16672,2.1,Premium,J,SI2,62.0,62.0,8.23,8.17,5.08,12308
14569,1.5,Good,I,I1,63.7,61.0,7.22,7.1,4.57,3696
898,0.43,Ideal,F,IF,60.9,57.0,4.89,4.86,2.97,1580
6112,1.1,Very Good,F,VS2,63.5,55.0,6.58,6.52,4.16,5218
17877,0.27,Ideal,E,VVS2,62.5,57.0,4.13,4.1,2.57,799
16876,0.3,Ideal,H,VVS2,61.5,56.0,4.34,4.38,2.68,581
9949,0.38,Premium,D,VS1,58.2,58.0,4.81,4.77,2.79,1064
4690,0.71,Fair,G,SI2,64.8,58.0,5.6,5.57,3.62,2055
24333,0.79,Ideal,F,SI1,62.5,57.0,5.88,5.92,3.69,2976
5765,0.32,Ideal,H,VS1,62.7,56.0,4.39,4.42,2.76,524
20197,0.35,Ideal,G,IF,60.2,55.0,4.63,4.64,2.79,979
13473,0.31,Ideal,F,IF,62.1,56.0,4.36,4.33,2.7,1046
3638,1.02,Premium,D,SI2,59.3,60.0,6.56,6.52,3.88,4583
22713,1.46,Ideal,E,SI2,62.3,55.0,7.29,7.25,4.53,8421
19440,0.41,Ideal,J,VS1,62.1,56.0,4.75,4.79,2.96,647
5738,1.35,Very Good,H,VVS2,63.1,56.0,6.95,7.03,4.41,8644
13136,1.54,Fair,F,SI1,65.8,56.0,7.22,7.18,4.74,10954
21269,1.15,Very Good,I,SI1,62.5,60.0,6.68,6.72,4.19,4851
1878,0.33,Ideal,D,SI1,62.5,54.0,4.43,4.44,2.77,608
16740,0.71,Very Good,H,VS1,62.1,55.0,5.71,5.72,3.55,2569
25314,1.25,Ideal,H,SI2,62.2,55.4,6.89,6.94,4.29,5932
14976,0.55,Ideal,D,VVS2,61.6,56.0,5.23,5.29,3.24,2720
21765,0.62,Ideal,D,VS1,61.0,57.0,5.51,5.54,3.37,2562
12709,0.72,Good,D,VS1,63.3,55.0,5.69,5.75,3.62,3570
15516,0.52,Ideal,D,VS1,62.2,56.0,5.16,5.13,3.2,2296
4068,0.32,Ideal,E,VVS2,62.0,55.0,4.38,4.4,2.72,842
4551,0.7,Good,G,SI1,63.7,60.0,5.57,5.51,3.53,2150
5168,0.9,Premium,D,SI1,62.7,58.0,6.15,6.09,3.84,4304
2642,0.63,Ideal,J,SI2,61.4,54.0,5.54,5.56,3.41,1065
5882,1.03,Very Good,D,VS1,59.6,61.0,6.57,6.62,3.93,6848
5542,2.01,Very Good,I,SI2,61.4,63.0,8.19,7.96,4.96,10009
3302,0.33,Premium,I,VS1,59.5,60.0,4.54,4.5,2.69,668
19184,0.5,Ideal,G,SI1,62.5,57.0,5.09,5.05,3.17,1240
12071,0.41,Premium,F,VS2,60.3,58.0,4.8,4.85,2.91,863
7577,0.6,Ideal,I,VVS1,,56.0,5.39,5.43,3.35,1715
26380,0.72,Very Good,J,VS2,63.2,60.0,5.77,5.7,3.63,1814
21806,0.87,Ideal,H,SI2,62.7,56.0,6.16,6.13,3.85,2816
23348,1.04,Ideal,G,SI2,62.0,56.0,6.52,6.49,4.03,4752
8231,0.59,Ideal,E,SI1,62.0,57.0,5.36,5.39,3.33,1607
2329,1.1,Premium,G,VS2,61.2,62.0,6.64,6.6,4.05,6653
7082,0.31,Ideal,D,SI1,61.5,55.0,4.38,4.4,2.7,692
3645,0.7,Ideal,G,SI1,60.9,57.0,5.79,5.77,3.52,2415
16660,0.63,Ideal,F,SI1,62.6,56.0,5.53,5.49,3.45,1698
26191,1.02,Premium,F,VVS1,60.8,58.0,6.56,6.46,3.96,9980
4617,0.53,Ideal,F,VS1,61.8,56.0,5.22,5.2,3.22,1908
12965,0.25,Very Good,E,VVS2,63.4,58.0,3.97,4.01,2.53,575
9278,1.01,Ideal,D,VVS2,61.1,57.0,6.47,6.49,3.96,10860
18452,0.4,Very Good,E,VS2,59.4,58.0,4.78,4.82,2.85,770
1326,0.32,Premium,I,VVS1,60.1,61.0,4.45,4.4,2.66,756
3525,1.04,Premium,D,SI2,60.9,57.0,6.54,6.49,3.97,4123
21874,0.55,Ideal,I,IF,60.1,56.0,5.33,5.38,3.22,2098
5985,0.51,Premium,G,VS1,62.5,58.0,5.09,5.11,3.19,1656
2189,0.32,Ideal,D,VS2,61.8,55.0,4.41,4.43,2.73,657
14831,0.5,Very Good,D,SI2,63.2,56.0,5.05,5.01,3.18,1243
6074,0.57,Good,F,SI2,61.9,57.7,5.32,5.34,3.3,1280
17379,1.73,Premium,J,SI1,60.7,58.0,7.78,7.73,4.71,9271
19584,1.52,Very Good,I,VS2,63.3,61.0,7.27,7.23,4.59,8938
5904,0.32,Ideal,G,IF,62.1,53.0,4.41,4.44,2.75,918
26426,0.74,Ideal,G,SI1,60.6,55.0,5.87,5.93,3.57,3130
26818,1.33,Premium,E,SI2,62.5,58.0,6.99,7.03,4.38,6963
1153,0.3,Ideal,J,VS1,59.7,57.0,4.37,4.4,2.62,394
11202,2.15,Ideal,I,SI1,62.5,57.0,8.2,8.16,5.11,14534
4737,0.52,Premium,G,SI2,61.5,59.0,5.19,5.15,3.18,1196
15364,0.71,Very Good,E,VS2,63.5,59.0,5.68,5.59,3.58,2858
24373,0.26,Ideal,F,VVS1,62.7,55.0,4.07,4.1,2.56,635
5998,1.03,Premium,E,VS1,61.5,58.0,6.55,6.43,3.99,7614
26687,1.55,Very Good,G,VS2,63.1,57.0,7.36,7.31,4.63,11703
23261,0.53,Premium,G,VVS2,60.8,58.0,5.25,5.18,3.17,1914
8993,0.52,Ideal,H,VVS2,61.0,57.0,5.16,5.2,3.16,1749
16411,0.31,Ideal,E,VS1,61.2,55.0,4.4,4.42,2.7,754
3779,0.61,Ideal,G,VS1,62.1,56.0,5.42,5.44,3.37,2167
2026,0.36,Ideal,E,VS1,61.8,56.0,4.6,4.56,2.83,1094
16032,0.37,Premium,E,VS1,60.4,58.0,4.66,4.61,2.8,1124
25081,0.32,Ideal,F,IF,62.2,55.0,4.4,4.38,2.73,1080
22519,0.42,Ideal,G,VVS1,61.1,56.0,4.87,4.82,2.96,1235
16513,0.42,Premium,G,VS2,59.5,59.0,4.89,4.83,2.89,1087
20576,2.01,Good,J,SI1,59.6,61.0,8.08,8.14,4.83,11703
23273,1.17,Ideal,G,VS1,59.4,57.0,6.93,6.87,4.1,7155
10756,1.03,Very Good,F,VS1,60.2,55.0,6.62,6.56,3.97,6733
2372,0.9,Good,D,SI2,64.0,59.0,6.04,6.09,3.88,4078
17784,1.21,Fair,J,SI2,64.6,59.0,6.74,6.64,4.32,3984
23825,1.51,Very Good,I,VS1,60.7,60.0,7.43,7.49,4.53,9979
26648,0.92,Ideal,E,SI1,61.4,54.6,6.25,6.29,3.85,4258
18111,0.74,Premium,H,VS2,60.2,58.0,5.92,5.88,3.55,2553
9065,0.9,Fair,J,SI1,64.6,61.0,5.92,5.87,3.81,2438
17185,0.7,Very Good,E,VS2,62.6,60.0,5.62,5.65,3.53,2765
26624,0.51,Ideal,D,VS2,62.7,55.0,5.12,5.09,3.2,1882
3869,1.12,Premium,F,VVS2,62.4,59.0,6.66,6.58,4.13,10211
518,0.45,Good,F,VS1,58.6,62.2,5.0,5.05,2.95,1144
16693,1.06,Ideal,G,VS1,61.7,55.0,6.53,6.56,4.04,8093
9125,0.56,Ideal,E,VVS1,62.1,56.0,5.28,5.29,3.28,2750
25698,0.34,Premium,I,SI1,60.0,58.0,4.51,4.55,2.72,459
18196,0.31,Ideal,E,IF,62.2,54.0,4.33,4.35,2.7,987
8689,0.51,Ideal,G,VVS2,61.6,56.0,5.12,5.14,3.16,1750
21315,1.12,Very Good,G,VVS1,58.9,60.0,6.78,6.91,4.03,8072
5505,1.01,Good,E,SI1,63.9,56.0,6.37,6.31,4.05,5724
16976,1.0,Good,D,SI2,61.5,63.0,6.27,6.32,3.87,4218
13593,1.2,Ideal,F,VS1,62.9,53.0,6.86,6.81,4.3,9032
4620,0.3,Very Good,G,VVS2,62.9,58.0,4.26,4.29,2.69,638
16100,0.76,Fair,D,SI2,55.5,69.0,6.16,6.07,3.39,2518
23065,0.23,Very Good,E,VVS2,61.4,60.0,3.93,3.98,2.43,505
2883,0.33,Very Good,D,VS1,63.2,56.0,4.45,4.44,2.81,1109
26849,1.22,Very Good,H,VS1,,59.0,6.91,6.85,4.29,7673
13321,0.72,Fair,H,SI2,66.0,60.0,5.58,5.51,3.66,1799
23710,0.5,Premium,E,SI2,61.0,62.0,5.13,5.09,3.12,1097
26511,0.23,Ideal,F,VS1,61.1,56.0,3.97,3.99,2.43,548
2113,0.31,Ideal,I,SI1,62.7,56.0,4.3,4.34,2.71,408
12269,0.4,Premium,H,VS1,62.6,58.0,4.71,4.68,2.94,1035
25840,1.14,Ideal,F,VVS2,61.4,57.0,6.76,6.72,4.14,9070
8587,0.72,Good,I,VS2,60.1,60.5,5.76,5.85,3.48,2174
16479,1.01,Ideal,D,SI2,61.6,57.0,6.32,6.45,3.93,5051
24481,0.32,Ideal,G,VS1,61.6,56.0,4.42,4.38,2.71,828
9947,0.33,Ideal,I,SI1,61.5,57.0,4.49,4.46,2.75,572
18910,0.5,Ideal,E,VS2,62.1,54.0,5.13,5.11,3.18,1746
9965,0.31,Very Good,H,VVS2,62.6,58.0,4.28,4.31,2.69,625
8631,0.31,Ideal,I,SI1,63.0,57.0,4.34,4.32,2.73,523
19288,0.33,Ideal,F,VS2,62.1,54.0,4.46,4.43,2.76,854
13491,0.3,Very Good,H,VVS2,63.0,56.0,4.24,4.27,2.68,581
5795,0.57,Ideal,E,VS2,60.8,56.0,5.4,5.35,3.27,1819
10615,0.7,Very Good,I,VS2,60.8,61.0,5.72,5.76,3.49,2360
9104,0.26,Ideal,F,VVS1,62.4,56.0,4.1,4.11,2.56,599
16937,0.71,Good,G,VS1,58.1,59.0,5.85,5.92,3.42,2628
8210,0.53,Very Good,E,VS2,60.1,59.0,5.24,5.27,3.16,1852
9071,0.41,Very Good,H,IF,62.9,54.0,4.71,4.74,2.97,1187
14588,0.35,Premium,E,SI1,59.7,60.0,4.58,4.53,2.72,788
10453,1.52,Premium,G,VS2,60.9,61.0,7.41,7.38,4.5,12738
21024,0.52,Ideal,E,VS2,61.7,55.0,5.21,5.16,3.2,1815
19797,0.6,Very Good,D,VS2,63.7,56.0,5.34,5.36,3.41,2010
6323,1.55,Ideal,I,SI1,62.3,54.8,7.37,7.39,4.61,9117
2029,0.54,Good,H,SI1,63.3,57.0,5.15,5.22,3.28,1154
19397,1.04,Premium,H,VS2,59.6,58.0,6.63,6.55,3.93,5344
26663,0.73,Ideal,E,SI1,60.5,57.0,5.85,5.88,3.55,2644
6815,0.7,Good,I,VS2,57.1,61.0,5.9,5.93,3.38,2010
9227,0.72,Ideal,I,VS2,61.7,56.0,5.75,5.8,3.56,2650
730,1.52,Premium,H,SI1,60.1,60.0,7.47,7.45,4.48,10330
20303,0.56,Very Good,D,SI1,,57.0,5.22,5.19,3.29,1777
24561,0.51,Premium,G,VVS1,60.2,58.0,5.24,5.2,3.14,2027
676,2.14,Premium,H,SI1,62.3,58.0,8.28,8.22,5.14,14490
2087,1.51,Premium,J,VS2,59.2,59.0,7.53,7.47,4.44,7553
10680,1.08,Fair,E,SI1,53.8,63.0,6.99,6.81,3.71,4790
24515,0.9,Good,H,SI1,64.4,58.0,6.04,6.08,3.9,3465
25195,0.32,Ideal,G,SI1,63.0,56.0,4.38,4.35,2.75,612
20797,0.3,Very Good,F,SI2,63.3,55.0,4.33,4.29,2.73,506
25480,0.32,Ideal,E,VS1,59.5,57.0,4.45,4.49,2.66,657
23138,0.31,Premium,E,VVS1,61.3,58.0,4.39,4.36,2.68,988
21811,0.38,Very Good,F,VS2,61.9,54.8,4.63,4.69,2.89,906
6709,0.33,Very Good,I,IF,62.0,58.0,4.44,4.46,2.76,694
11531,0.37,Premium,D,VS1,60.2,60.0,4.63,4.68,2.8,803
3807,0.72,Premium,G,SI1,61.2,62.0,5.75,5.72,3.51,2212
9680,0.33,Premium,E,SI1,59.6,60.0,4.51,4.48,2.68,545
3754,0.3,Good,G,VVS2,63.5,56.0,4.29,4.34,2.74,684
7917,0.59,Ideal,E,SI2,62.2,55.0,5.38,5.4,3.35,1286
25987,0.5,Very Good,D,SI1,62.5,58.0,5.06,4.98,3.14,1231
909,0.34,Ideal,E,SI1,62.2,54.0,4.5,4.47,2.79,714
17060,1.06,Good,G,VS2,63.1,59.0,6.45,6.48,4.08,6212
4088,0.31,Ideal,I,SI1,61.5,55.0,4.36,4.39,2.69,436
4704,0.47,Ideal,F,VVS1,61.6,56.0,5.0,5.02,3.09,2113
24780,1.03,Premium,E,VS2,62.5,59.0,6.42,6.44,4.02,6072
16734,1.72,Premium,H,SI2,62.3,58.0,7.71,7.6,4.77,10869
11845,0.53,Very Good,D,VS1,60.5,58.0,5.27,5.3,3.2,2170
1195,0.41,Ideal,E,VVS1,61.9,55.0,4.78,4.79,2.96,1367
10228,0.72,Ideal,J,VS1,61.1,56.0,5.84,5.82,3.56,2177
17747,0.9,Very Good,H,VS1,63.2,59.0,6.08,6.11,3.85,4324
16429,0.73,Premium,F,I1,59.3,61.0,5.88,5.75,3.46,1207
26686,0.35,Ideal,F,VS2,61.9,54.0,4.54,4.5,2.8,906
14623,2.0,Premium,D,SI2,61.6,59.0,8.09,8.2,5.02,17674
12809,0.9,Good,D,SI2,62.3,58.0,6.05,6.27,3.84,3806
26004,0.31,Premium,H,VVS2,61.2,59.0,4.38,4.34,2.67,802
13703,1.23,Ideal,I,SI2,61.8,55.0,6.87,6.91,4.26,5820
26044,0.35,Ideal,D,SI2,61.8,57.0,4.57,4.53,2.81,669
11114,1.01,Ideal,F,VVS2,61.0,57.0,6.52,6.46,3.96,8688
21708,0.7,Premium,F,SI1,61.8,59.0,5.76,5.67,3.53,2268
20894,0.3,Very Good,E,VVS2,61.1,62.0,4.28,4.33,2.63,622
15139,0.42,Ideal,G,VVS2,61.4,54.0,4.81,4.9,2.98,962
14382,0.32,Good,H,SI1,63.1,54.0,4.36,4.42,2.77,449
3678,0.73,Ideal,G,SI1,62.1,56.0,5.74,5.79,3.58,2654
19274,1.37,Very Good,H,VS1,62.0,59.0,7.08,7.12,4.4,9046
6406,0.59,Very Good,E,VVS2,61.7,59.0,5.37,5.36,3.31,2494
10154,1.56,Very Good,I,SI1,61.3,57.0,7.48,7.54,4.6,9494
6131,0.32,Ideal,E,IF,61.9,56.0,4.42,4.4,2.73,1170
7864,1.6,Very Good,H,VS1,61.2,58.6,7.48,7.63,4.62,12378
19125,1.3,Very Good,I,VS1,62.1,59.0,6.97,7.01,4.34,7333
2154,0.43,Ideal,G,VS1,61.1,56.0,4.86,4.9,2.98,943
1013,0.34,Ideal,G,VS1,62.0,55.0,4.47,4.5,2.78,681
2556,0.71,Premium,D,SI1,60.6,58.0,5.79,5.77,3.5,2863
13873,0.42,Ideal,H,VS1,61.0,57.0,4.85,4.89,2.97,1299
26834,1.51,Premium,F,VS2,59.1,60.0,7.52,7.45,4.42,15253
23038,0.91,Fair,D,VS2,65.1,63.0,6.02,6.0,3.91,4439
6915,0.36,Very Good,I,VVS2,59.7,55.0,4.65,4.69,2.79,571
4657,1.01,Very Good,H,SI1,61.8,59.0,6.37,6.41,3.95,4876
23184,1.51,Very Good,I,VS1,61.8,63.0,7.28,7.34,4.52,9467
26423,2.01,Very Good,I,VS2,59.6,60.0,8.13,8.19,4.86,16304
23747,0.58,Very Good,F,VS2,60.7,63.0,5.39,5.36,3.26,1914
13986,0.53,Premium,E,SI2,60.5,60.0,5.21,5.24,3.16,1141
5446,0.74,Ideal,D,SI2,61.7,55.0,5.81,5.85,3.6,2810
19004,0.55,Ideal,D,SI1,60.6,56.0,5.32,5.27,3.21,1819
11264,1.01,Good,E,VS1,63.6,57.0,6.41,6.35,4.06,7665
22444,0.36,Ideal,D,VS1,62.8,55.0,4.55,4.52,2.85,1018
21232,0.41,Very Good,E,VVS1,60.0,61.0,4.78,4.86,2.89,1057
2949,0.52,Ideal,F,IF,61.7,57.0,5.13,5.17,3.18,2733
16459,0.54,Ideal,E,VS2,61.9,57.0,5.23,5.2,3.23,1847
12789,0.34,Ideal,I,IF,61.6,54.0,4.5,4.53,2.78,695
15259,0.33,Premium,H,VS1,60.0,61.0,4.52,4.48,2.7,743
10787,1.02,Good,E,SI1,63.7,62.0,6.31,6.4,4.05,4443
21933,0.3,Ideal,F,VS2,62.1,53.3,4.3,4.32,2.68,601
23966,0.3,Good,G,VVS1,64.0,57.0,4.27,4.23,2.72,878
10579,0.52,Ideal,G,VVS1,60.6,57.0,5.21,5.26,3.17,2387
17136,1.61,Premium,D,SI2,61.3,58.0,7.56,7.49,4.61,10278
22412,1.51,Premium,J,VS1,62.1,58.0,7.36,7.4,4.58,8371
7802,1.53,Very Good,I,SI2,61.6,56.0,7.39,7.45,4.57,7406
3283,0.34,Ideal,E,VVS1,62.2,56.0,4.44,4.46,2.77,1014
12988,1.91,Premium,I,SI1,60.9,53.0,8.11,8.07,4.93,13367
15176,1.14,Ideal,G,VS1,62.3,56.0,6.73,6.7,4.18,7948
11328,1.51,Premium,H,VS2,61.2,59.0,7.4,7.38,4.52,7534
2713,0.34,Ideal,G,VS2,61.8,56.0,4.52,4.48,2.78,765
12045,1.02,Very Good,H,SI1,59.9,58.0,6.57,6.66,3.96,5131
26633,1.06,Very Good,H,VS2,62.4,56.0,6.49,6.56,4.07,5480
872,0.91,Ideal,F,SI2,62.2,56.0,6.14,6.17,3.83,3812
8967,0.52,Very Good,I,VVS2,61.9,56.0,5.16,5.18,3.2,1289
22045,0.86,Ideal,I,VS2,63.0,53.0,6.1,6.06,3.83,2706
3704,0.32,Ideal,F,VS1,61.1,57.0,4.42,4.45,2.71,652
6863,1.11,Ideal,G,VS1,61.3,55.0,6.67,6.71,4.1,9261
6087,1.02,Ideal,G,VS2,62.5,57.0,6.41,6.45,4.02,6352
20549,0.5,Ideal,G,VVS2,62.3,56.0,5.09,5.05,3.16,1935
15156,1.6,Premium,D,SI2,61.9,58.0,7.54,7.49,4.65,10064
20977,2.04,Very Good,J,SI2,63.4,55.0,8.07,8.04,5.11,9482
5583,2.53,Premium,H,SI2,,59.0,8.9,8.82,5.29,17591
13391,2.05,Very Good,G,SI1,63.4,58.0,8.03,7.96,5.07,12515
6402,0.33,Ideal,F,VS1,61.2,57.0,4.46,4.49,2.74,738
18419,0.42,Ideal,D,VVS2,62.0,55.0,4.81,4.84,2.99,1132
2924,0.75,Ideal,J,SI2,60.8,57.0,5.91,5.87,3.58,1944
3778,0.32,Ideal,F,VS2,62.5,56.0,4.37,4.4,2.74,645
23383,1.3,Very Good,I,VS2,61.8,56.0,6.98,7.04,4.33,7087
13722,0.92,Ideal,J,VS1,62.4,56.0,6.23,6.19,3.88,3332
9588,0.32,Very Good,D,SI1,63.0,57.0,4.35,4.38,2.75,526
24711,0.27,Premium,E,VVS2,61.8,59.0,4.18,4.14,2.57,752
16048,2.02,Premium,J,VS2,62.1,59.0,8.08,7.98,4.99,14330
11892,1.71,Ideal,G,VS1,61.4,57.0,7.72,7.65,4.72,17204
10328,0.3,Ideal,F,VS1,61.0,56.0,4.37,4.35,2.66,731
4799,1.01,Good,E,VS2,63.8,59.0,6.26,6.22,3.98,5430
22588,0.9,Good,F,SI1,62.6,58.0,6.1,6.14,3.83,4006
24284,0.72,Very Good,F,VS2,61.6,58.0,5.75,5.78,3.55,3238
5642,0.6,Ideal,H,SI2,61.9,55.0,5.43,5.46,3.37,1238
